Uid	Term	Term_Score
875	all	100
875	story	59.94361
876	all	100
876	story	59.94361
877	all	100
877	story	59.94361
878	all	100
878	story	59.94361
879	all	100
879	story	59.94361
880	all	100
881	all	100
881	story	59.94361
882	all	100
882	story	59.94361
883	all	100
884	all	100
885	all	100
885	characters	59.46443
886	all	100
886	story	59.94361
887	all	100
888	all	100
888	story	59.94361
889	all	100
889	ending	71.2765
890	all	100
890	story	59.94361
891	all	100
891	villains	54.16332
891	story	59.94361
891	cry	55.77016
892	all	100
892	story	59.94361
893	all	100
893	characters	59.46443
893	plot	71.51877
894	all	100
894	ending	71.2765
895	all	100
895	story	59.94361
896	all	100
896	ending	71.2765
897	all	100
897	villains	54.16332
898	all	100
898	ending	71.2765
899	all	100
899	story	59.94361
900	all	100
900	story	59.94361
901	all	100
901	story	59.94361
902	all	100
902	plot	71.51877
903	all	100
903	ending	71.2765
903	story	59.94361
904	all	100
904	story	59.94361
905	all	100
905	story	59.94361
906	all	100
906	villains	54.16332
907	all	100
908	all	100
908	endings	60.13434
908	farcry	56.10805
908	story	59.94361
909	all	100
909	character	63.6038
910	all	100
910	story	59.94361
911	all	100
911	story	59.94361
912	all	100
912	ending	71.2765
913	all	100
913	mission	61.48469
913	story	59.94361
914	all	100
914	story	59.94361
915	all	100
915	story	59.94361
916	all	100
916	story	59.94361
917	all	100
917	story	59.94361
918	all	100
918	story	59.94361
919	all	100
920	all	100
921	all	100
921	story	59.94361
922	all	100
922	story	59.94361
923	all	100
923	story	59.94361
924	all	100
924	story	59.94361
925	all	100
925	ending	71.2765
926	all	100
926	progression	59.47549
926	ending	71.2765
927	all	100
927	ending	71.2765
928	all	100
929	all	100
929	ending	71.2765
930	all	100
930	story	59.94361
931	all	100
931	story	59.94361
932	all	100
932	story	59.94361
933	all	100
933	missions	89.61729
933	story	59.94361
934	all	100
934	story	59.94361
935	all	100
935	story	59.94361
936	all	100
936	story	59.94361
937	all	100
937	story	59.94361
938	all	100
938	story	59.94361
939	all	100
939	story	59.94361
940	all	100
941	all	100
941	story	59.94361
942	all	100
943	all	100
943	story	59.94361
943	cry	55.77016
944	all	100
945	all	100
945	story	59.94361
946	all	100
946	story	59.94361
946	cry	55.77016
947	all	100
948	all	100
948	story	59.94361
949	all	100
949	story	59.94361
950	all	100
950	story	59.94361
951	all	100
951	cry	55.77016
952	all	100
952	story	59.94361
953	all	100
953	content	40.18618
953	plot	71.51877
954	all	100
954	ending	71.2765
954	story	59.94361
955	all	100
955	story	59.94361
956	all	100
956	story	59.94361
957	all	100
957	story	59.94361
958	all	100
958	ending	71.2765
959	all	100
959	story	59.94361
960	all	100
960	story	59.94361
960	cry	55.77016
961	all	100
961	story	59.94361
962	all	100
962	ending	71.2765
963	all	100
963	story	59.94361
964	all	100
965	all	100
965	story	59.94361
965	cry	55.77016
966	all	100
966	ending	71.2765
966	cry	55.77016
967	all	100
968	all	100
968	story	59.94361
969	all	100
969	story	59.94361
969	cry	55.77016
970	all	100
970	story	59.94361
971	all	100
971	story	59.94361
972	all	100
972	ending	71.2765
972	story	59.94361
973	all	100
974	all	100
974	characters	59.46443
974	quests	55.17515
975	all	100
975	farcry	56.10805
975	story	59.94361
976	all	100
976	story	59.94361
977	all	100
978	all	100
978	story	59.94361
978	co op	5.266573
979	all	100
979	ending	71.2765
980	all	100
980	story	59.94361
981	all	100
981	ending	71.2765
982	all	100
982	story	59.94361
983	all	100
983	story	59.94361
984	all	100
984	story	59.94361
985	all	100
986	all	100
986	story	59.94361
987	all	100
987	story	59.94361
988	all	100
988	story	59.94361
989	all	100
989	missions	89.61729
989	story	59.94361
990	all	100
990	story	59.94361
991	all	100
991	story	59.94361
992	all	100
992	missions	62.63234
992	story	59.94361
993	all	100
993	story	59.94361
994	all	100
994	story	59.94361
995	all	100
995	story	59.94361
996	all	100
996	story	59.94361
997	all	100
997	story	59.94361
998	all	100
998	story	59.94361
999	all	100
999	gameplay	65.1876
999	story	59.94361
1000	all	100
1000	story	59.94361
1001	all	100
1001	story	59.94361
1002	all	100
1002	ending	71.2765
1002	cry	55.77016
1003	all	100
1003	ending	71.2765
1004	all	100
1004	story	59.94361
1005	all	100
1005	ending	71.2765
1006	all	100
1006	ending	71.2765
1007	all	100
1007	story	59.94361
1008	all	100
1008	story	59.94361
1008	cry	55.77016
1009	all	100
1009	endings	60.13434
1009	story	59.94361
1010	all	100
1010	endings	60.13434
1010	ending	71.2765
1011	all	100
1011	ending	71.2765
1012	all	100
1012	ending	71.2765
1013	all	100
1013	ending	71.2765
1014	all	100
1014	ending	71.2765
1015	all	100
1015	ending	71.2765
1016	all	100
1017	all	100
1017	story	59.94361
1017	cry	55.77016
1018	all	100
1018	story	59.94361
1019	all	100
1019	ending	71.2765
1020	all	100
1020	ending	71.2765
1021	all	100
1021	story	59.94361
1022	all	100
1022	story	59.94361
1023	all	100
1024	all	100
1024	ending	71.2765
1025	all	100
1025	ending	71.2765
1026	all	100
1026	ending	71.2765
1027	all	100
1027	ending	71.2765
1028	all	100
1028	story	59.94361
1029	all	100
1029	story	59.94361
1030	all	100
1030	ending	71.2765
1030	story	59.94361
1031	all	100
1031	story	59.94361
1032	all	100
1032	ending	71.2765
1033	all	100
1033	ending	71.2765
1034	all	100
1034	endings	60.13434
1034	ending	71.2765
1035	all	100
1035	story	59.94361
1036	all	100
1036	ending	71.2765
1037	all	100
1037	story	59.94361
1038	all	100
1038	quests	55.17515
1038	story	59.94361
1039	all	100
1039	story	59.94361
1039	plot	71.51877
1040	all	100
1040	story	59.94361
1041	all	100
1041	missions	62.63234
1041	story	59.94361
1042	all	100
1042	story	59.94361
1043	all	100
1043	ending	71.2765
1044	all	100
1044	ending	71.2765
1045	all	100
1045	ending	71.2765
1046	all	100
1046	spoilers	59.01519
1047	all	100
1047	ending	71.2765
1048	all	100
1048	missions	89.61729
1048	quests	69.54974
1048	story	59.94361
1048	cry	55.77016
1049	all	100
1049	story	59.94361
1050	all	100
1050	character	63.6038
1051	all	100
1052	all	100
1052	story	59.94361
1053	all	100
1053	ending	71.2765
1054	all	100
1054	ending	71.2765
1055	all	100
1055	story	59.94361
1056	all	100
1056	ending	71.2765
1057	all	100
1057	story	59.94361
1058	all	100
1058	ending	71.2765
1059	all	100
1059	story	59.94361
1059	cult	80.41459
1060	all	100
1060	story	59.94361
1061	all	100
1061	ending	71.2765
1061	story	59.94361
1062	all	100
1062	ending	71.2765
1063	all	100
1063	story	59.94361
1064	all	100
1064	ending	71.2765
1065	all	100
1065	story	59.94361
1065	plot	71.51877
1066	all	100
1066	story	59.94361
1067	all	100
1067	ending	71.2765
1068	all	100
1069	all	100
1069	story	59.94361
1070	all	100
1070	story	59.94361
1071	all	100
1071	ending	71.2765
1072	all	100
1072	spoilers	59.01519
1072	plot	71.51877
1073	all	100
1073	story	59.94361
1074	all	100
1074	plot	71.51877
1075	all	100
1076	all	100
1077	all	100
1077	story	59.94361
1078	all	100
1078	story	59.94361
1079	all	100
1079	ending	71.2765
1080	all	100
1080	story	59.94361
1081	all	100
1081	story	59.94361
1082	all	100
1082	ending	71.2765
1083	all	100
1083	ending	71.2765
1084	all	100
1084	story	59.94361
1085	all	100
1085	cry	55.77016
1086	all	100
1086	spoilers	59.01519
1086	ending	71.2765
1087	all	100
1087	villains	54.16332
1087	story	59.94361
1088	all	100
1089	all	100
1089	ending	71.2765
1089	story	59.94361
1090	all	100
1090	ending	71.2765
1091	all	100
1091	story	59.94361
1092	all	100
1092	story	59.94361
1093	all	100
1093	story	59.94361
1094	all	100
1094	missions	62.63234
1094	story	59.94361
1095	all	100
1095	story	59.94361
1096	all	100
1096	story	59.94361
1097	all	100
1097	story	59.94361
1098	all	100
1098	story	59.94361
1099	all	100
1099	story	59.94361
1100	all	100
1100	story	59.94361
1101	all	100
1101	story	59.94361
1102	all	100
1102	story	59.94361
1103	all	100
1103	ending	71.2765
1103	story	59.94361
1104	all	100
1104	story	59.94361
1105	all	100
1105	story	59.94361
1106	all	100
1106	story	59.94361
1107	all	100
1107	story	59.94361
1108	all	100
1108	story	59.94361
1109	all	100
1109	story	59.94361
1110	all	100
1110	story	59.94361
1111	all	100
1111	story	59.94361
1112	all	100
1112	story	59.94361
1113	all	100
1113	story	59.94361
1114	all	100
1114	story	59.94361
1115	all	100
1115	story	59.94361
1115	cry	55.77016
1116	all	100
1116	story	59.94361
1117	all	100
1117	story	59.94361
1118	all	100
1118	farcry	56.10805
1118	story	59.94361
1119	all	100
1119	story	59.94361
1120	all	100
1120	story	59.94361
1121	all	100
1121	ending	71.2765
1121	story	59.94361
1122	all	100
1122	story	59.94361
1123	all	100
1123	plot	71.51877
1124	all	100
1125	all	100
1125	story	59.94361
1126	all	100
1126	game	41.14266
1127	all	100
1127	ending	71.2765
1128	all	100
1128	story	59.94361
1128	plot	71.51877
1129	all	100
1129	missions	62.63234
1129	story	59.94361
1129	plot	71.51877
1130	all	100
1130	plot	71.51877
1131	all	100
1132	all	100
1132	story	59.94361
1133	all	100
1133	endings	60.13434
1133	plot	71.51877
1134	all	100
1134	missions	62.63234
1134	ending	71.2765
1134	story	59.94361
1135	all	100
1135	story	59.94361
1136	all	100
1136	stupid	35.70549
1136	ending	71.2765
1136	ai	66.82484
1137	all	100
1137	ending	71.2765
1138	all	100
1138	progression	59.47549
1138	story	59.94361
1139	all	100
1139	ending	71.2765
1140	all	100
1140	story	59.94361
1141	all	100
1141	ending	71.2765
1142	all	100
1142	story	59.94361
1143	all	100
1143	story	59.94361
1144	all	100
1144	story	59.94361
1145	all	100
1145	gameplay	65.1876
1145	ending	71.2765
1146	all	100
1146	story	59.94361
1146	plot	71.51877
1147	all	100
1147	ending	71.2765
1148	all	100
1148	ending	71.2765
1149	all	100
1149	ending	71.2765
1149	plot	71.51877
1150	all	100
1150	ending	71.2765
1151	all	100
1151	ending	71.2765
1152	all	100
1152	ending	71.2765
1153	all	100
1153	ending	71.2765
1154	all	100
1154	ending	71.2765
1154	story	59.94361
1155	all	100
1155	ending	71.2765
1156	all	100
1156	ending	71.2765
1157	all	100
1157	ending	71.2765
1157	story	59.94361
1158	all	100
1158	ending	71.2765
1159	all	100
1159	ending	71.2765
1160	all	100
1160	ending	71.2765
1161	all	100
1161	ending	71.2765
1162	all	100
1162	ending	71.2765
1163	all	100
1163	ending	71.2765
1164	all	100
1164	ending	71.2765
1165	all	100
1165	ending	71.2765
1166	all	100
1166	spoilers	59.01519
1167	all	100
1167	story	59.94361
1168	all	100
1168	story	59.94361
1168	co op	5.266573
1169	all	100
1169	ending	71.2765
1170	all	100
1170	ending	71.2765
1170	story	59.94361
1171	all	100
1171	character	63.6038
1171	story	59.94361
1172	all	100
1172	repetitive	58.35299
1173	all	100
1173	ending	71.2765
1174	all	100
1175	all	100
1175	ending	71.2765
1175	story	59.94361
1175	cry	55.77016
1176	all	100
1176	ending	71.2765
1177	all	100
1177	story	59.94361
1178	all	100
1178	story	59.94361
1179	all	100
1179	story	59.94361
1180	all	100
1180	story	59.94361
1181	all	100
1181	story	59.94361
1182	all	100
1182	repetitive	61.23596
1182	story	59.94361
1183	all	100
1183	story	59.94361
1184	all	100
1184	story	59.94361
1185	all	100
1185	story	59.94361
1186	all	100
1186	story	59.94361
1187	all	100
1187	endings	60.13434
1187	story	59.94361
1188	all	100
1188	story	59.94361
1189	all	100
1189	story	59.94361
1190	all	100
1190	story	59.94361
1191	all	100
1191	story	59.94361
1192	all	100
1192	ending	71.2765
1192	story	59.94361
1193	all	100
1193	story	59.94361
1193	plot	71.51877
1193	cry	55.77016
1194	all	100
1194	story	59.94361
1195	all	100
1195	story	59.94361
1196	all	100
1196	missions	69.05315
1196	story	59.94361
1197	all	100
1197	story	59.94361
1198	all	100
1198	story	59.94361
1198	cult	80.41459
1199	all	100
1199	ending	71.2765
1200	all	100
1200	story	59.94361
1201	all	100
1201	plot	71.51877
1202	all	100
1202	ending	71.2765
1203	all	100
1203	plot	71.51877
1204	all	100
1204	story	59.94361
1205	all	100
1205	story	59.94361
1206	all	100
1207	all	100
1207	story	59.94361
1208	all	100
1208	endings	60.13434
1208	story	59.94361
1209	all	100
1209	story	59.94361
1209	cry	55.77016
1210	all	100
1210	ending	71.2765
1211	all	100
1211	ending	71.2765
1212	all	100
1212	ending	71.2765
1213	all	100
1213	endings	60.13434
1213	story	59.94361
1214	all	100
1214	spoilers	59.01519
1214	ending	71.2765
1215	all	100
1215	story	59.94361
1216	all	100
1216	ending	71.2765
1217	all	100
1217	ending	71.2765
1218	all	100
1218	ending	71.2765
1219	all	100
1220	all	100
1220	story	59.94361
1221	all	100
1222	all	100
1222	story	59.94361
1223	all	100
1223	story	59.94361
1224	all	100
1224	endings	60.13434
1224	story	59.94361
1225	all	100
1225	ending	71.2765
1226	all	100
1226	ending	71.2765
1227	all	100
1227	story	59.94361
1228	all	100
1229	all	100
1229	story	59.94361
1230	all	100
1230	story	59.94361
1231	all	100
1231	ending	71.2765
1232	all	100
1232	story	59.94361
1233	all	100
1234	all	100
1234	story	59.94361
1235	all	100
1236	all	100
1236	story	59.94361
1237	all	100
1237	ending	71.2765
1237	cry	55.77016
1238	all	100
1238	story	59.94361
1239	all	100
1239	ending	71.2765
1240	all	100
1241	all	100
1241	character	63.6038
1241	story	59.94361
1242	all	100
1242	missions	62.63234
1242	story	59.94361
1243	all	100
1244	all	100
1245	all	100
1245	plot	71.51877
1246	all	100
1246	story	59.94361
1247	all	100
1247	story	59.94361
1248	all	100
1248	characters	59.46443
1248	villains	54.16332
1248	story	59.94361
1249	all	100
1249	cry	55.77016
1250	all	100
1250	ending	71.2765
1250	story	59.94361
1250	dlc	66.85033
1251	all	100
1251	spoilers	59.01519
1251	story	59.94361
1251	cry	55.77016
1252	all	100
1252	story	59.94361
1253	all	100
1253	ending	71.2765
1254	all	100
1254	ending	71.2765
1255	all	100
1256	all	100
1256	ending	71.2765
1257	all	100
1257	ending	71.2765
1258	all	100
1258	ending	71.2765
1259	all	100
1259	spoilers	59.01519
1260	all	100
1260	story	59.94361
1261	all	100
1261	ending	71.2765
1262	all	100
1262	story	59.94361
1263	all	100
1263	endings	60.13434
1263	story	59.94361
1264	all	100
1264	story	59.94361
1265	all	100
1265	ending	71.2765
1265	story	59.94361
1266	all	100
1266	story	59.94361
1267	all	100
1267	story	59.94361
1268	all	100
1269	all	100
1269	ending	71.2765
1270	all	100
1270	mission	61.48469
1270	story	59.94361
1271	all	100
1271	ending	71.2765
1271	story	59.94361
1271	cry	55.77016
1272	all	100
1272	ending	71.2765
1273	all	100
1273	ending	71.2765
1273	story	59.94361
1274	all	100
1274	plot	71.51877
1275	all	100
1275	story	59.94361
1276	all	100
1276	story	59.94361
1276	game	41.14266
1277	all	100
1277	ending	71.2765
1277	story	59.94361
1278	all	100
1278	story	59.94361
1279	all	100
1279	plot	71.51877
1280	all	100
1280	spoilers	59.01519
1280	ending	71.2765
1281	all	100
1281	story	59.94361
1282	all	100
1282	ending	71.2765
1283	all	100
1283	ending	71.2765
1284	all	100
1284	ending	71.2765
1285	all	100
1285	story	59.94361
1286	all	100
1286	story	59.94361
1287	all	100
1287	ending	71.2765
1288	all	100
1288	story	59.94361
1289	all	100
1289	story	59.94361
1289	coop	71.82907
1290	all	100
1290	story	59.94361
1291	all	100
1291	missions	62.63234
1291	story	59.94361
1291	plot	71.51877
1292	all	100
1292	story	59.94361
1293	all	100
1293	ending	71.2765
1294	all	100
1294	ending	71.2765
1295	all	100
1295	cult	80.41459
1296	all	100
1296	story	59.94361
1297	all	100
1297	story	59.94361
1298	all	100
1298	ending	71.2765
1299	all	100
1299	spoilers	59.01519
1299	ending	71.2765
1300	all	100
1300	ending	71.2765
1300	cry	55.77016
1301	all	100
1301	story	59.94361
1302	all	100
1302	ending	71.2765
1302	story	59.94361
1303	all	100
1303	story	59.94361
1304	all	100
1304	ending	71.2765
1305	all	100
1305	story	59.94361
1306	all	100
1306	ending	71.2765
1307	all	100
1308	all	100
1308	story	59.94361
1309	all	100
1309	ending	71.2765
1310	all	100
1310	story	59.94361
1311	all	100
1311	ending	71.2765
1312	all	100
1312	gameplay	65.1876
1312	story	59.94361
1313	all	100
1313	ending	71.2765
1313	story	59.94361
1314	all	100
1314	story	59.94361
1315	all	100
1315	story	59.94361
1316	all	100
1316	story	59.94361
1317	all	100
1318	all	100
1318	story	59.94361
1319	all	100
1319	cutscenes	39.51938
1320	all	100
1320	story	59.94361
1320	cry	55.77016
1321	all	100
1321	story	59.94361
1322	all	100
1322	character	63.6038
1323	all	100
1323	ending	71.2765
1324	all	100
1324	ending	71.2765
1325	all	100
1325	ending	71.2765
1326	all	100
1326	ending	71.2765
1327	all	100
1327	ending	71.2765
1328	all	100
1328	story	59.94361
1329	all	100
1329	story	59.94361
1330	all	100
1330	story	59.94361
1331	all	100
1331	story	59.94361
1332	all	100
1332	story	59.94361
1333	all	100
1333	story	59.94361
1334	all	100
1334	ending	71.2765
1335	all	100
1335	ending	71.2765
1336	all	100
1336	story	59.94361
1337	all	100
1337	story	59.94361
1338	all	100
1338	story	59.94361
1339	all	100
1339	story	59.94361
1340	all	100
1340	ending	71.2765
1341	all	100
1341	ending	71.2765
1342	all	100
1342	ending	71.2765
1343	all	100
1343	ending	71.2765
1344	all	100
1344	story	59.94361
1345	all	100
1345	story	59.94361
1346	all	100
1346	story	59.94361
1347	all	100
1347	cry	55.77016
